Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Fall 2022,Open,ACCT*1220*0101 (6573) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Mon 04:30PM - 05:20PM; MCKN; Room 225EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,3  /  48,0.50,Undergraduate
Fall 2022,Open,ACCT*1220*0102 (6574) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Tues 08:30AM - 09:20AM; MCKN; Room 227EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,1  /  48,0.50,Undergraduate
Fall 2022,Open,ACCT*1220*0103 (6575) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Wed 04:30PM - 05:20PM; MCKN; Room 228EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,1  /  48,0.50,Undergraduate
Fall 2022,Closed,ACCT*1220*0104 (6576) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Thur 12:30PM - 01:20PM; MACS; Room 121EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,0  /  48,0.50,Undergraduate
Fall 2022,Open,ACCT*1220*0105 (6577) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Mon 11:30AM - 12:20PM; MCKN; Room 226EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,1  /  48,0.50,Undergraduate
Fall 2022,Closed,ACCT*1220*0106 (6578) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Tues 02:30PM - 03:20PM; MACS; Room 121EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,0  /  48,0.50,Undergraduate
Fall 2022,Open,ACCT*1220*0107 (6579) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Tues 09:30AM - 10:20AM; AD-S; Room VIRTUALEXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,1  /  70,0.50,Undergraduate
Fall 2022,Open,ACCT*1220*0108 (6580) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Wed 01:30PM - 02:20PM; AD-S; Room VIRTUALEXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,2  /  70,0.50,Undergraduate
Fall 2022,Closed,ACCT*1220*0109 (6581) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Mon 12:30PM - 01:20PM; MCKN; Room 231EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,0  /  48,0.50,Undergraduate
Fall 2022,Open,ACCT*1220*0110 (6582) Intro Financial Accounting,Guelph,LEC Fri 08:30AM - 10:20AM; ROZH; Room 104SEM Thur 11:30AM - 12:20PM; MACS; Room 121EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,P. Lassou,1  /  48,0.50,Undergraduate
Fall 2022,Open,ACCT*1220*DE01 (6583) Intro Financial Accounting,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBAEXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,T. Nasreen,8  /  200,0.50,Undergraduate
Fall 2022,Open,ACCT*2230*01 (6584) Management Accounting,Guelph,LEC Tues 07:00PM - 09:50PM; ROZH; Room 104EXAM Wed 11:30AM - 01:30PM; Room TBA Room TBA,K. Jagoda,149  /  500,0.50,Undergraduate
Fall 2022,Open,ACCT*2230*DE01 (6585) Management Accounting,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBAEXAM Wed 11:30AM - 01:30PM; Room TBA Room TBA,S. Dhaliwal,23  /  325,0.50,Undergraduate
Fall 2022,Open,ACCT*3280*01 (6586) Auditing I,Guelph,LEC Wed; Fri 01:00PM - 02:20PM; CRSC; Room 116EXAM Sat 08:30AM - 10:30AM; Room TBA Room TBA,P. Ghattas,16  /  68,0.50,Undergraduate
Fall 2022,Open,ACCT*3330*01 (6588) Intermed Financial Account I,Guelph,LEC Mon; Wed 04:00PM - 05:20PM; MCKN; Room 116EXAM Mon 02:30PM - 04:30PM; Room TBA Room TBA,S. Wick,8  /  76,0.50,Undergraduate
Fall 2022,Open,ACCT*3330*02 (6589) Intermed Financial Account I,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; MCKN; Room 121EXAM Mon 02:30PM - 04:30PM; Room TBA Room TBA,S. Wick,8  /  76,0.50,Undergraduate
Fall 2022,Open,ACCT*3340*01 (6590) Intermed Financial Account II,Guelph,LEC Wed; Fri 11:30AM - 12:50PM; MACS; Room 209EXAM Wed 08:30AM - 10:30AM; Room TBA Room TBA,S. Scott,5  /  85,0.50,Undergraduate
Fall 2022,Open,ACCT*3340*02 (6591) Intermed Financial Account II,Guelph,LEC Wed; Fri 02:30PM - 03:50PM; CRSC; Room 116EXAM Wed 08:30AM - 10:30AM; Room TBA Room TBA,S. Scott,8  /  65,0.50,Undergraduate
Fall 2022,Open,ACCT*3350*01 (6592) Taxation,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MCKN; Room 306EXAM Thur 11:30AM - 01:30PM; Room TBA Room TBA,S. Dhaliwal,11  /  38,0.50,Undergraduate
Fall 2022,Open,ACCT*3350*02 (6593) Taxation,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 305EXAM Thur 11:30AM - 01:30PM; Room TBA Room TBA,S. Dhaliwal,7  /  38,0.50,Undergraduate
Fall 2022,Closed,ACCT*4220*01 (6594) Advanced Financial Accounting,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MCKN; Room 116EXAM Mon 02:30PM - 04:30PM; Room TBA Room TBA,R. Baker,0  /  75,0.50,Undergraduate
Fall 2022,Closed,ACCT*4220*02 (6595) Advanced Financial Accounting,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 116EXAM Mon 02:30PM - 04:30PM; Room TBA Room TBA,R. Baker,0  /  75,0.50,Undergraduate
Fall 2022,Open,ACCT*4230*01 (6596) Advanced Management Accounting,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCLN; Room 107EXAM Fri 08:30AM - 10:30AM; Room TBA Room TBA,K. Jagoda,30  /  50,0.50,Undergraduate
Fall 2022,Open,ACCT*4270*01 (6597) Auditing II,Guelph,LEC Mon; Wed 04:00PM - 05:20PM; MAC; Room 149EXAM Wed 11:30AM - 01:30PM; Room TBA Room TBA,C. Zavitz,65  /  110,0.50,Undergraduate
Fall 2022,Open,ACCT*4270*02 (6598) Auditing II,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; MAC; Room 149EXAM Wed 11:30AM - 01:30PM; Room TBA Room TBA,C. Zavitz,10  /  110,0.50,Undergraduate
Fall 2022,Open,ACCT*4350*01 (6599) Income Taxation II,Guelph,LEC Mon; Wed 08:30AM - 09:50AM; MACS; Room 209EXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,S. Dhaliwal,2  /  95,0.50,Undergraduate
Fall 2022,Open,AGR*1110*0101 (6600) Intro to Agri-Food Systems,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; ALEX; Room 100SEM Tues 08:30AM - 11:20AM; CRSC; Room 121AEXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,E. Lee,2  /  32,1.00,Undergraduate
Fall 2022,Closed,AGR*1110*0102 (6601) Intro to Agri-Food Systems,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; ALEX; Room 100SEM Thur 08:30AM - 11:20AM; CRSC; Room 121AEXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,E. Lee,0  /  32,1.00,Undergraduate
Fall 2022,Closed,AGR*1110*0103 (6602) Intro to Agri-Food Systems,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; ALEX; Room 100SEM Wed 08:30AM - 11:20AM; CRSC; Room 121AEXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,E. Lee,0  /  32,1.00,Undergraduate
Fall 2022,Open,AGR*1110*0104 (6603) Intro to Agri-Food Systems,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; ALEX; Room 100SEM Fri 08:30AM - 11:20AM; CRSC; Room 121AEXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,E. Lee,1  /  32,1.00,Undergraduate
Fall 2022,Open,AGR*1110*0105 (6604) Intro to Agri-Food Systems,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; ALEX; Room 100SEM Mon 08:30AM - 11:20AM; CRSC; Room 121AEXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,E. Lee,2  /  32,1.00,Undergraduate
Fall 2022,Open,AGR*2150*01 (6605) Plant Ag,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MCLN; Room 101EXAM Sat 08:30AM - 10:30AM; Room TBA Room TBA,M. Raizada,16  /  40,0.50,Undergraduate
Fall 2022,Open,AGR*2320*0101 (6606) Soils in Agroecosystems,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ALEX; Room 200LAB Fri 08:30AM - 10:20AM; ALEX; Room 030EXAM Sat 08:30AM - 10:30AM; Room TBA Room TBA,J. Lauzon,12  /  22,0.50,Undergraduate
Fall 2022,Open,AGR*2320*0102 (6607) Soils in Agroecosystems,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ALEX; Room 200LAB Tues 03:30PM - 05:20PM; ALEX; Room 030EXAM Sat 08:30AM - 10:30AM; Room TBA Room TBA,J. Lauzon,3  /  22,0.50,Undergraduate
Fall 2022,Closed,AGR*2320*0103 (6608) Soils in Agroecosystems,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ALEX; Room 200LAB Mon 03:30PM - 05:20PM; ALEX; Room 030EXAM Sat 08:30AM - 10:30AM; Room TBA Room TBA,J. Lauzon,0  /  22,0.50,Undergraduate
Fall 2022,Open,AGR*2320*0104 (6609) Soils in Agroecosystems,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ALEX; Room 200LAB Thur 03:30PM - 05:20PM; ALEX; Room 030EXAM Sat 08:30AM - 10:30AM; Room TBA Room TBA,J. Lauzon,4  /  22,0.50,Undergraduate
Fall 2022,Closed,AGR*2320*0105 (6610) Soils in Agroecosystems,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ALEX; Room 200LAB Mon 08:30AM - 10:20AM; ALEX; Room 030EXAM Sat 08:30AM - 10:30AM; Room TBA Room TBA,J. Lauzon,0  /  22,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0101 (6611) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Tues 02:30PM - 05:20PM; ANNU; Room 030EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  37,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0102 (6612) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Tues 02:30PM - 05:20PM; ANNU; Room 030EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  37,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0103 (6613) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Wed 02:30PM - 05:20PM; ANNU; Room 030EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  37,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0104 (6614) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Wed 02:30PM - 05:20PM; ANNU; Room 030EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  37,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0105 (6615) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Mon 02:30PM - 05:20PM; ANNU; Room 030EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  37,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0106 (6616) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Mon 02:30PM - 05:20PM; ANNU; Room 030EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  37,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0107 (6617) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Thur 02:30PM - 05:20PM; ANNU; Room 102EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  38,0.50,Undergraduate
Fall 2022,Closed,AGR*2350*0108 (6618) Animal Prod Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 200LAB Thur 02:30PM - 05:20PM; ANNU; Room 102EXAM Fri 02:30PM - 04:30PM; Room TBA Room TBA,K. Wood,0  /  38,0.50,Undergraduate
Fall 2022,Closed,AGR*2470*0101 (6619) Intro to Plant Agriculture,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 117LAB Fri 08:30AM - 11:20AM; ; Room GNHSLAB Fri 08:30AM - 11:20AM; MACN; Room 201EXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,M. McDonald,0  /  20,0.50,Undergraduate
Fall 2022,Closed,AGR*2470*0102 (6620) Intro to Plant Agriculture,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 117LAB Tues 02:30PM - 05:20PM; ; Room GNHSLAB Tues 02:30PM - 05:20PM; MACN; Room 201EXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,M. McDonald,0  /  20,0.50,Undergraduate
Fall 2022,Closed,AGR*2470*0103 (6621) Intro to Plant Agriculture,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 117LAB Wed 02:30PM - 05:20PM; ; Room GNHSLAB Wed 02:30PM - 05:20PM; MACN; Room 201EXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,M. McDonald,0  /  20,0.50,Undergraduate
Fall 2022,Closed,AGR*2470*0104 (6622) Intro to Plant Agriculture,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 117LAB Thur 02:30PM - 05:20PM; ; Room GNHSLAB Thur 02:30PM - 05:20PM; MCKN; Room 119AEXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,M. McDonald,0  /  20,0.50,Undergraduate
Fall 2022,Closed,AGR*2470*0105 (6623) Intro to Plant Agriculture,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 117LAB Mon 02:30PM - 05:20PM; ; Room GNHSLAB Mon 02:30PM - 05:20PM; MCKN; Room 119AEXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,M. McDonald,0  /  20,0.50,Undergraduate
Fall 2022,Closed,AGR*2470*0106 (6624) Intro to Plant Agriculture,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 117LAB Fri 02:30PM - 05:20PM; CRSC; Room 101LAB Fri 02:30PM - 05:20PM; ; Room GNHSEXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,M. McDonald,0  /  20,0.50,Undergraduate
Fall 2022,Open,AGR*3010*01 (6625) Spec,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,F. Tardif,29  /  30,0.50,Undergraduate
Fall 2022,Open,AGR*3450*0101 (6626) Research Methods,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; ANNU; Room 204LAB Thur 08:30AM - 10:20AM; CRSC; Room 121BEXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,J. Nasielski,13  /  40,0.50,Undergraduate
Fall 2022,Open,AGR*4010*01 (6627) Spec,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,A. Robinson,10  /  10,0.50,Undergraduate
Fall 2022,Open,AGR*4020*01 (6628) Precision Agriculture,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; MCKN; Room 317,J. Sulik,14  /  35,0.50,Undergraduate
Fall 2022,Open,AGR*4450*01 (6629) Research Project I,Guelph,LEC Mon 11:30AM - 12:20PM; ANNU; Room 002,M. Kalischuk,10  /  15,0.50,Undergraduate
Fall 2022,Open,AGR*4460*01 (6630) Research Project II,Guelph,LEC Mon 11:30AM - 12:20PM; ANNU; Room 002,M. Kalischuk,13  /  15,1.00,Undergraduate
Fall 2022,Open,ANSC*2340*DE01 (6631) Structure of Farm Animals,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBAEXAM Wed 08:30AM - 10:30AM; Room TBA Room TBA,M. Duarte,21  /  65,0.50,Undergraduate
Fall 2022,Closed,ANSC*3050*01 (6632) Aquaculture: Advanced Issues,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; ANNU; Room 204,D. Huyben,0  /  48,0.50,Undergraduate
Fall 2022,Closed,ANSC*3080*0101 (6633) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Mon 02:30PM - 03:50PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,0  /  33,0.50,Undergraduate
Fall 2022,Open,ANSC*3080*0102 (6634) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Mon 04:00PM - 05:20PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,3  /  33,0.50,Undergraduate
Fall 2022,Closed,ANSC*3080*0103 (6635) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Tues 02:30PM - 03:50PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,0  /  33,0.50,Undergraduate
Fall 2022,Closed,ANSC*3080*0104 (6636) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Tues 04:00PM - 05:20PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,0  /  33,0.50,Undergraduate
Fall 2022,Closed,ANSC*3080*0105 (6637) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Thur 02:30PM - 03:50PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,0  /  33,0.50,Undergraduate
Fall 2022,Open,ANSC*3080*0106 (6638) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Thur 04:00PM - 05:20PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,12  /  33,0.50,Undergraduate
Fall 2022,Closed,ANSC*3080*0107 (6639) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Wed 02:30PM - 03:50PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,0  /  33,0.50,Undergraduate
Fall 2022,Closed,ANSC*3080*0108 (6640) Agricultural Animal Physiology,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MACN; Room 105LAB Wed 04:00PM - 05:20PM; ANNU; Room 110EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Bedecarrats,0  /  33,0.50,Undergraduate
Fall 2022,Closed,ANSC*3090*01 (6641) Principles of Animal Behaviour,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; ALEX; Room 200EXAM Wed 07:00PM - 09:00PM; Room TBA Room TBA,A. Harlander,0  /  200,0.50,Undergraduate
Fall 2022,Open,ANSC*3120*0101 (6642) Animal Nutrition,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MACN; Room 105LAB Mon 02:30PM - 04:20PM; ANNU; Room 102,D. Bureau,2  /  49,0.50,Undergraduate
Fall 2022,Open,ANSC*3120*0102 (6643) Animal Nutrition,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MACN; Room 105LAB Tues 09:30AM - 11:20AM; ANNU; Room 102,D. Bureau,5  /  49,0.50,Undergraduate
Fall 2022,Open,ANSC*3120*0103 (6644) Animal Nutrition,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MACN; Room 105LAB Wed 02:30PM - 04:20PM; ANNU; Room 102,D. Bureau,4  /  49,0.50,Undergraduate
Fall 2022,Open,ANSC*3120*0104 (6645) Animal Nutrition,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MACN; Room 105LAB Thur 09:30AM - 11:20AM; ANNU; Room 102,D. Bureau,6  /  49,0.50,Undergraduate
Fall 2022,Open,ANSC*3120*0105 (6646) Animal Nutrition,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MACN; Room 105LAB Tues 02:30PM - 04:20PM; ANNU; Room 102,D. Bureau,8  /  49,0.50,Undergraduate
Fall 2022,Closed,ANSC*4010*01 (6647) Animal Welfare Judging ,Guelph,LAB Wed 05:30PM - 08:20PM; ANNU; Room 101EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,T. Widowski,0  /  20,0.50,Undergraduate
Fall 2022,Open,ANSC*4040*0101 (6648) Digital Tech Animal Production,Guelph,LEC Mon; Wed 01:30PM - 02:20PM; ANNU; Room 030LAB Fri 02:30PM - 05:20PM; ANNU; Room 030,J. St,5  /  20,0.50,Undergraduate
Fall 2022,Open,ANSC*4050*0101 (6649) Biotechnology in Animal Sci,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 115LAB Wed 08:30AM - 10:20AM; ANNU; Room 110EXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,J. Li,1  /  37,0.50,Undergraduate
Fall 2022,Closed,ANSC*4050*0102 (6650) Biotechnology in Animal Sci,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 115LAB Wed 10:30AM - 12:20PM; ANNU; Room 110EXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,J. Li,0  /  37,0.50,Undergraduate
Fall 2022,Closed,ANSC*4230*01 (6651) Challenges ,Guelph,LAB Mon 11:30AM - 02:20PM; ANNU; Room 102,T. DeVries,0  /  24,0.50,Undergraduate
Fall 2022,Open,ANSC*4270*0101 (6652) Dairy Cattle Nutrition,Guelph,LEC Mon; Fri 09:30AM - 10:20AM; ANNU; Room 156LAB Wed 02:30PM - 05:20PM; ANNU; Room 156EXAM Wed 08:30AM - 10:30AM; Room TBA Room TBA,M. Steele,2  /  60,0.50,Undergraduate
Fall 2022,Open,ANSC*4280*01 (6653) Poultry Nutrition,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ANNU; Room 030,E. Kiarie,1  /  37,0.50,Undergraduate
Fall 2022,Open,ANSC*4290*01 (6654) Swine Nutrition,Guelph,LEC Mon; Fri 11:30AM - 12:50PM; ANNU; Room 030EXAM Tues 08:30AM - 10:30AM; Room TBA Room TBA,L. Huber,16  /  36,0.50,Undergraduate
Fall 2022,Open,ANSC*4560*01 (6655) Pet Nutrition,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; LA; Room 204,J. Guazzelli Pezzali,27  /  140,0.50,Undergraduate
Fall 2022,Open,ANSC*4700*01 (6656) Research in Animal Biology I,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,J. Li,14  /  40,0.50,Undergraduate
Fall 2022,Open,ANSC*4710*01 (6657) Research in Animal Biology II,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,J. Li,7  /  10,0.50,Undergraduate
Fall 2022,Closed,ANSC*6010*01 (6658) Comparative Animal Nutrition,Guelph,LEC Mon 02:30PM - 05:20PM; ANNU; Room 101,J. Atkinson,0  /  16,0.50,Graduate
Fall 2022,Open,ANSC*6030*01 (6659) Modelling Metabolic Processes,Guelph,LEC Tues 02:30PM - 05:20PM; ROZH; Room 107,J. Cant,10  /  20,0.50,Graduate
Fall 2022,Open,ANSC*6100*01 (6660) Special Project,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,N. Karrow,16  /  20,0.50,Graduate
Fall 2022,Open,ANSC*6330*0101 (6661) Topics in Comp Bio ,Guelph,LEC Mon; Wed 04:00PM - 05:20PM; MCKN; Room 316LAB Wed 09:30AM - 11:20AM; ANNU; Room 101,D. Tulpan,16  /  18,0.50,Graduate
Fall 2022,Closed,ANSC*6330*AU01 (0506) Topics in Comp Bio ,Guelph,,TBA  TBA,0  /  0,0.00,Graduate
Fall 2022,Open,ANSC*6370*01 (6662) Quant Genetics ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ANNU; Room 030,F. Schenkel,15  /  20,0.50,Graduate
Fall 2022,Open,ANSC*6440*01 (6663) Advanced Applied Ethology,Guelph,LEC Fri 10:30AM - 01:20PM; ANNU; Room 101,T. Widowski,3  /  20,0.50,Graduate
Fall 2022,Open,ANSC*6460*01 (6664) Lactation Biology,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; ANNU; Room 030,J. Cant,11  /  15,0.50,Graduate
Fall 2022,Open,ANSC*6470*01 (6665) Advanced Animal Nutrition I,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ANNU; Room 002,M. Fan,9  /  20,0.50,Graduate
Fall 2022,Open,ANSC*6610*01 (6666) Communication and Development,Guelph,LEC Mon 11:30AM - 12:50PM; ALEX; Room 218,M. Steele,13  /  58,0.50,Graduate
Fall 2022,Open,ANSC*6700*01 (6667) Animals in Society,Guelph,LEC Tues 11:30AM - 02:20PM; ANNU; Room 101,TBA  TBA,2  /  20,0.50,Graduate
Fall 2022,Open,ANSC*6900*01 (6668) Major Paper in ANSC,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,N. Karrow,19  /  25,1.00,Graduate
Fall 2022,Closed,ANTH*1120*01 (6669) Biological Anthropology,Guelph,LEC Thur 07:00PM - 09:50PM; ROZH; Room 102EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,T. Steffens,0  /  120,0.50,Undergraduate
Fall 2022,Open,ANTH*1150*01 (6670) Introduction to Anthropology,Guelph,LEC Mon 07:00PM - 09:50PM; WMEM; Room 103EXAM Thur 08:30AM - 10:30AM; Room TBA Room TBA,L. Sneyd,9  /  450,0.50,Undergraduate
Fall 2022,Closed,ANTH*1150*02 (6671) Introduction to Anthropology,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; ROZH; Room 104,D. Rose,0  /  450,0.50,Undergraduate
Fall 2022,Open,ANTH*2230*01 (6672) Regional Ethnography,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; RICH; Room 2529,S. Kawano,12  /  110,0.50,Undergraduate
Fall 2022,Open,ANTH*3650*01 (6673) Indig Peoples of Pre-Canada,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 238,T. McIlwraith,11  /  40,0.50,Undergraduate
Fall 2022,Open,ANTH*3690*01 (6674) Engaging Anthro Theory,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 314,K. Gagne,7  /  35,0.50,Undergraduate
